NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Label
2,3,3,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,20,0,0,0,1,1,1
3,4,6,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,36,0,0,0,1,1,1
4,5,3,59,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,40,0,0,0,1,1,1
1,2,2,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,8,0,0,0,1,1,1
3,4,8,129,0,0,0,0,0,1,0,0,0,19,0,1,0,0,24,105,0,0,0,1,1,1
2,3,6,73,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,57,0,0,0,1,1,1
2,3,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,1,1,1
3,4,4,22,0,0,0,0,0,0,0,0,0,10,0,0,1,0,12,10,0,1,0,1,1,1
3,4,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,1,1,1
20,21,7,247,5,5,0,0,0,0,0,0,0,61,0,1,0,1,18,229,0,0,0,1,1,1
1,2,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,1,1,1,1
12,13,4,147,0,0,0,0,0,0,0,0,0,63,0,1,0,0,129,18,0,0,0,1,1,1
1,2,5,62,0,0,0,0,0,0,0,0,0,24,0,1,0,0,16,46,0,0,0,1,1,1
2,3,2,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,1,0,0,0,1,1,1
3,4,5,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,40,0,0,0,1,1,1
1,2,2,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,8,0,0,0,1,1,1
3,4,4,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,21,29,0,0,0,1,1,1
3,4,3,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,32,0,0,0,1,1,1
7,8,5,238,2,1,0,0,1,0,1,1,0,80,0,1,0,0,15,68,154,0,0,1,1,1
2,3,2,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,9,0,0,0,1,1,1
2,3,2,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,1,1,1
7,8,6,95,1,1,0,0,2,0,2,1,0,22,0,0,0,0,39,21,34,0,0,1,1,1
1,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,1,1,1
1,2,5,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,1,1,1
2,3,3,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,18,0,0,0,1,1,1
2,3,2,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,9,0,0,0,1,1,1
3,4,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,0,0,0,1,1,1
1,2,2,39,0,0,0,0,0,0,1,0,0,4,0,0,0,0,12,8,18,0,0,1,1,1
3,4,3,61,1,1,0,0,3,0,0,0,0,0,0,0,0,0,12,49,0,0,0,1,1,1
1,2,5,65,1,1,0,0,1,0,0,0,0,3,0,0,0,0,15,50,0,0,0,1,1,1
3,4,2,31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,13,0,0,0,1,1,1
1,2,10,101,0,0,0,0,0,0,0,0,0,20,0,1,0,0,20,81,0,0,0,1,1,1
1,2,4,50,0,0,0,0,0,0,0,0,0,18,0,1,0,0,10,40,0,0,0,1,1,1
1,2,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,1,1,1,1
6,7,6,79,1,1,0,0,2,0,2,1,0,11,0,0,0,0,36,19,23,0,0,1,1,1
8,9,2,184,7,7,0,0,0,0,0,0,0,66,0,0,0,0,183,1,0,0,0,1,1,1
2,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,1,1,1
5,6,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,1,1,1
5,6,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,1,1,1
1,2,2,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,7,0,0,0,1,1,1
9,4,2,606,7,0,0,0,7,26,9,8,0,124,0,0,0,0,17,3,585,0,0,1,1,1
3,4,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,1,1,1
1,2,3,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,1,1,1
2,3,4,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,28,0,0,0,1,1,1
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,1
1,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,1
1,2,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,1,1,1
2,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,1,1,1
1,2,4,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,27,0,0,0,1,1,1
3,4,4,345,6,4,0,0,4,2,2,1,0,49,0,0,0,0,45,34,265,0,0,1,1,1
1,2,3,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,13,0,0,0,1,1,1
1,2,3,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,1,1,1
2,3,4,20,1,1,0,0,0,0,0,0,0,2,0,0,0,0,12,8,0,0,0,1,1,1
2,3,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60,0,0,0,1,1,1
2,3,5,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,42,0,0,0,1,1,1
3,2,3,82,0,0,0,0,0,6,1,0,0,8,0,0,0,0,11,8,62,0,0,1,1,1
8,5,2,103,1,0,0,0,0,0,2,1,0,2,0,0,0,0,17,10,75,0,0,1,1,1
3,4,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,1,1,1
2,3,5,53,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,38,0,0,0,1,1,1
4,5,4,69,1,1,0,0,0,0,0,0,0,6,0,0,0,0,23,46,0,0,0,1,1,1
6,7,8,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,69,0,1,0,1,1,1
3,4,22,259,0,0,0,0,18,0,0,0,0,1,0,0,0,0,15,244,0,0,0,1,1,1
7,8,6,103,0,0,0,0,1,0,2,1,0,22,0,1,0,0,30,27,45,0,0,1,1,1
4,2,3,108,0,0,0,0,0,0,2,2,0,1,0,0,0,0,13,4,90,0,0,1,1,1
6,7,3,60,0,0,0,0,2,0,1,0,0,3,0,0,0,0,24,31,4,0,0,1,1,1
1,2,2,71,0,0,0,0,1,0,2,1,0,25,0,1,0,0,12,1,57,0,0,1,1,1
1,2,5,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,19,0,0,0,1,1,1
4,5,4,203,1,1,0,1,1,0,2,1,0,83,0,1,0,0,21,28,153,0,0,1,1,1
1,2,4,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,1,1,1
1,2,2,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,11,0,0,0,1,1,1
1,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,1,1,1
2,3,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,1,1,1
6,4,2,94,1,1,0,0,0,0,2,1,0,0,0,0,0,0,25,10,58,0,0,1,1,1
2,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,1,1,1
3,4,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,5,0,0,1,1,1
12,13,4,125,0,0,0,0,0,0,0,0,0,35,0,1,0,0,84,41,0,0,0,1,1,1
2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,1,1,1
2,3,6,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,51,0,0,0,1,1,1
1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,1,1,1
14,15,2,229,9,9,0,0,0,0,0,0,0,82,0,0,0,0,212,17,0,0,0,1,1,1
9,10,5,146,1,1,0,1,0,0,0,0,0,6,0,0,0,0,13,133,0,0,0,1,1,1
11,12,2,166,6,6,0,0,0,0,0,0,0,45,0,1,0,0,165,1,0,0,0,1,1,1
2,3,5,39,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,27,0,0,0,1,1,1
2,3,3,131,0,0,0,0,1,0,0,0,0,29,0,1,0,0,20,46,64,0,0,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,7,0,0,0,1,1,1
3,4,6,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,1,1,1
5,3,2,80,1,1,0,0,0,0,1,1,0,0,0,0,0,0,18,10,51,0,0,1,1,1
6,7,5,77,4,4,0,0,0,0,0,0,0,0,0,0,0,0,50,27,0,0,1,1,1,1
1,2,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,7,0,0,0,1,1,1
12,13,2,174,1,1,0,0,0,0,0,0,0,64,0,0,0,0,173,1,0,0,0,1,1,1
3,4,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,0,0,0,1,1,1
3,4,3,35,1,1,0,0,0,0,0,0,0,2,0,0,0,0,23,12,0,0,0,1,1,1
2,3,4,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,1,1,1
3,4,5,170,1,0,0,0,1,0,3,13,0,7,0,0,0,0,19,29,121,0,0,1,1,1
2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,1,1,1
2,3,5,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,39,0,0,0,1,1,1
2,3,6,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,43,0,0,0,1,1,1
1,2,2,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,8,0,0,0,1,1,1
1,2,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,1,1,1
2,3,5,57,0,0,0,0,0,1,0,0,0,7,0,0,0,0,21,36,0,0,0,1,1,1
2,3,6,90,2,2,0,0,1,0,1,0,0,19,0,0,0,0,13,60,16,0,0,1,1,1
1,2,3,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,1,1
5,6,3,130,1,0,0,0,1,0,2,1,0,46,0,1,0,0,18,23,88,0,0,1,1,1
4,5,10,140,5,5,0,0,2,0,0,0,0,0,0,0,0,0,20,120,0,0,0,1,1,1
1,2,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,1,1,1
1,2,2,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,6,0,0,0,1,1,1
2,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,1,1,1
2,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,1,1,1
1,2,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,1,1,1
1,2,1,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,12,0,0,0,1,1,1
2,3,3,49,1,1,0,0,1,0,0,0,0,7,0,0,0,0,27,22,0,0,0,1,1,1
3,4,3,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,14,7,0,0,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,1,1,1
2,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,1,1,1
1,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,1,1
4,5,4,85,0,0,0,0,0,0,1,0,0,12,0,0,0,0,29,45,10,0,0,1,1,1
2,3,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,1,1,1
2,3,3,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,21,0,0,0,1,1,1
2,3,7,85,2,2,0,0,0,0,0,0,0,25,0,0,0,0,30,55,0,0,0,1,1,1
1,2,5,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,1,1,1
1,2,2,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,1,1,1
1,2,2,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,10,0,0,0,1,1,1
7,8,4,88,1,0,0,1,1,0,1,0,0,0,0,0,0,0,20,53,14,0,0,1,1,1
7,8,6,97,1,1,0,0,3,0,2,1,0,14,0,0,0,0,39,21,36,0,0,1,1,1
2,3,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,0,0,0,1,1,1
3,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,1,1,1
3,4,3,35,0,0,0,0,0,0,1,0,0,2,0,0,0,0,14,14,6,0,0,1,1,1
2,3,3,130,1,0,0,0,8,0,1,2,0,4,0,0,0,0,16,19,94,0,0,1,1,1
3,4,3,54,1,1,0,0,2,0,0,0,0,0,0,0,0,0,10,44,0,0,0,1,1,1
4,5,3,30,0,0,0,0,1,0,0,0,0,11,0,0,1,0,13,17,0,0,0,1,1,1
1,2,4,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,17,0,0,0,1,1,1
2,3,8,220,1,1,0,0,1,0,3,7,0,10,0,0,0,0,7,52,160,0,0,1,1,1
14,15,3,178,1,0,0,0,2,0,2,1,0,20,0,0,0,0,95,25,57,0,0,1,1,1
2,3,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,1,1,1
4,5,3,48,1,0,0,0,0,0,1,1,0,1,0,0,0,0,19,17,11,0,0,1,1,1
1,2,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,1,1,1
3,4,3,29,0,0,0,1,0,0,0,0,0,13,0,0,1,0,11,18,0,0,0,1,1,1
4,5,6,209,2,1,0,0,1,0,2,1,0,75,0,1,0,0,17,39,152,0,0,1,1,1
2,3,2,49,0,0,0,0,0,0,1,0,0,4,0,0,0,0,20,15,13,0,0,1,1,1
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,1,1,1
1,2,3,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,9,0,0,1,1,1,1
4,5,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,1,1,1
2,3,3,27,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,3,10,0,0,1,1,1
2,3,7,72,2,2,0,0,0,0,0,0,0,2,0,0,0,0,21,51,0,0,0,1,1,1
2,3,4,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,30,10,0,0,0,1,1,1
4,5,9,91,3,3,0,0,1,0,0,0,0,2,0,0,0,0,23,68,0,0,0,1,1,1
5,6,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,1,1,1
5,6,4,237,4,4,0,0,0,0,0,0,0,78,0,1,0,0,73,41,122,0,0,1,1,1
2,3,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,1,1,1
2,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,1,1,1
15,4,4,237,0,0,0,0,0,0,3,12,1,74,0,0,0,0,18,19,174,0,0,1,1,1
5,6,3,164,4,4,0,0,0,0,0,0,0,45,0,1,0,0,130,34,0,0,0,1,1,1
1,2,7,70,1,1,0,0,0,0,0,0,0,25,0,0,0,0,15,55,0,0,0,1,1,1
1,2,4,69,1,1,0,0,0,0,0,1,0,30,0,1,0,0,10,59,0,0,0,1,1,1
2,3,2,44,0,0,0,0,0,0,1,0,0,2,0,0,0,0,14,9,20,0,0,1,1,1
3,4,7,57,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,46,0,0,0,1,1,1
18,7,8,366,1,1,0,0,0,0,3,12,1,88,0,0,0,0,16,150,174,0,1,1,1,1
1,2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,1,1,1
2,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,1,1,1
3,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,1,1,1
4,5,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,7,0,0,0,1,1,1
2,3,2,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,9,0,0,0,1,1,1
1,2,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,13,0,0,0,1,1,1
1,2,2,104,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,89,0,0,0,1,1,1
2,3,6,103,1,0,0,0,3,0,1,0,0,3,0,0,0,0,23,39,40,0,0,1,1,1
3,4,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,1,1,1
2,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1,1,1
3,4,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,20,0,0,0,1,1,1
2,3,6,75,0,0,0,0,6,0,0,0,0,10,0,0,0,0,19,56,0,0,1,1,1,1
3,4,3,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,19,0,0,0,1,1,1
1,2,5,39,3,3,0,0,0,0,0,0,0,8,0,0,0,0,16,23,0,0,0,1,1,1
9,3,5,202,2,2,0,0,1,0,7,8,0,30,0,0,0,0,22,33,146,0,0,1,1,1
7,8,4,88,1,0,0,1,1,0,1,0,0,0,0,0,0,0,20,53,14,0,0,1,1,1
2,3,7,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,41,0,0,0,1,1,1
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,1,1,1
1,2,2,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,9,0,0,0,1,1,1
2,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,1,1,1,1
1,2,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,1,1,1
5,6,3,83,0,0,0,0,0,0,2,2,0,1,0,0,0,0,30,26,26,0,0,1,1,1
2,3,5,59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,45,0,0,0,1,1,1
3,4,6,254,1,0,0,0,3,0,2,1,0,96,0,1,0,0,17,74,162,0,0,1,1,1
1,2,5,64,0,0,0,0,0,0,0,0,0,23,0,1,0,0,18,46,0,0,0,1,1,1
1,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,1,1,1
5,6,3,157,7,7,0,0,0,0,0,0,0,51,0,1,0,0,123,34,0,0,0,1,1,1
7,8,6,84,1,1,0,0,2,0,2,1,0,11,0,0,0,0,39,21,23,0,0,1,1,1
3,4,6,88,0,0,0,0,0,0,0,0,0,24,0,1,0,0,25,63,0,0,0,1,1,1
1,2,7,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,0,0,1,1,1
1,2,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,1,1,1
3,1,1,16,0,0,0,0,0,0,0,0,0,12,1,0,1,0,4,5,0,0,0,1,1,1
1,2,5,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,27,0,0,0,1,1,1
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,1,1
4,2,4,39,0,0,0,0,0,0,0,0,0,16,1,0,1,0,4,19,0,0,0,1,1,1
5,5,5,74,0,0,1,0,0,0,1,0,0,4,0,0,0,0,13,41,19,0,0,1,1,1
6,7,2,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,1,1,1
2,3,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,1,1,1
2,3,2,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,1,0,0,0,1,1,1
2,3,7,63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,41,0,0,0,1,1,1
3,4,3,124,1,0,0,0,3,0,2,1,0,43,0,1,0,0,15,20,88,0,0,1,1,1
6,5,4,99,0,0,0,0,0,0,1,0,0,7,0,0,0,0,19,38,41,0,0,1,1,1
3,4,4,345,7,4,0,0,4,2,2,1,0,53,0,0,0,0,45,34,265,0,0,1,1,1
2,3,4,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,21,7,0,0,1,1,1
2,3,3,242,0,0,0,0,0,0,2,1,0,37,0,0,0,0,24,5,212,0,0,1,1,1
5,4,3,67,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,17,36,0,0,1,1,1
2,3,3,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0,0,0,1,1,1
12,3,4,208,1,1,0,0,0,0,2,8,0,49,0,0,0,0,15,30,162,0,0,1,1,1
3,4,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0,1,1,1
3,4,4,206,0,0,0,1,1,0,2,1,0,83,0,1,0,0,24,28,153,0,0,1,1,1
7,7,4,137,1,1,0,0,0,0,4,3,0,1,0,0,0,0,26,20,90,0,1,1,1,1
2,3,4,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0,1,1,1
4,5,3,31,0,0,0,0,0,0,0,0,0,11,0,0,1,0,14,17,0,0,0,1,1,1
7,4,3,99,1,0,0,0,0,0,2,1,0,2,0,0,0,0,14,13,71,0,0,1,1,1
2,3,6,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,1,1,1
2,3,2,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,11,0,0,0,1,1,1
3,4,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,1,1,1
4,5,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,1,1,1
2,3,5,53,1,1,0,0,0,0,0,0,0,3,0,0,0,0,10,43,0,0,0,1,1,1
1,2,6,58,0,0,0,0,0,0,0,0,0,22,0,1,0,0,8,50,0,0,0,1,1,1
4,5,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,1,1,1
3,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,1,1,1
3,4,3,187,1,0,0,0,1,0,2,1,0,87,0,1,0,0,12,18,156,0,0,1,1,1
10,11,2,63,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,44,0,0,0,1,1,1
2,3,5,128,1,1,0,0,1,0,3,2,0,38,0,1,0,0,30,24,73,0,0,1,1,1
2,3,17,172,1,1,0,0,1,0,0,0,0,17,0,1,0,0,10,162,0,0,0,1,1,1
2,3,9,124,4,4,0,0,0,2,0,0,0,21,0,0,0,0,18,106,0,0,0,1,1,1
1,2,2,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0,0,0,1,1,1
1,2,5,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,27,0,0,0,1,1,1
2,3,2,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,14,0,0,0,1,1,1
2,3,2,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,1,1,1
3,4,6,58,1,1,0,0,0,0,0,0,0,4,0,0,0,0,20,38,0,0,0,1,1,1
2,3,4,59,0,0,0,0,0,0,0,0,0,19,0,1,0,0,21,38,0,0,0,1,1,1
6,7,4,57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,39,0,0,1,1,1,1
5,6,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,1,1,1
2,3,2,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,15,0,0,0,1,1,1
8,9,8,197,2,2,0,0,1,0,1,0,0,47,0,1,0,0,8,125,63,0,0,1,1,1
3,3,2,247,1,0,0,0,2,0,1,0,0,49,0,0,0,0,30,8,208,0,1,1,1,1
2,3,4,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,1,1,1
2,3,3,47,1,1,0,0,0,0,0,0,0,5,0,0,0,0,31,16,0,0,0,1,1,1
6,7,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,1,1,1
3,4,11,148,0,0,0,0,0,0,0,0,0,86,0,0,0,0,17,131,0,0,0,1,1,1
5,6,4,155,1,1,0,0,3,0,2,1,0,33,0,1,0,0,19,40,95,0,0,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,7,0,0,0,1,1,1
8,9,4,196,5,3,0,0,1,0,2,1,0,56,0,1,0,0,21,59,115,0,0,1,1,1
1,2,2,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,9,0,0,0,1,1,1
3,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,1,1,1
1,2,2,71,0,0,0,0,1,0,2,1,0,20,0,1,0,0,12,1,57,0,0,1,1,1
1,2,2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,8,0,0,0,1,1,1
2,3,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,1,1,1
2,3,2,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,1,0,0,0,1,1,1
2,3,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,10,0,0,0,1,1,1
2,3,2,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,9,0,0,0,1,1,1
1,2,2,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,7,0,0,0,1,1,1
2,3,3,56,0,0,0,0,0,0,0,0,0,17,0,1,0,0,11,45,0,0,0,1,1,1
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,1
4,5,9,264,1,1,0,0,1,0,2,1,0,93,0,1,0,0,15,91,157,0,0,1,1,1
2,3,2,87,3,0,0,0,1,0,2,1,0,7,0,0,0,0,25,9,52,0,0,1,1,1
3,4,10,224,3,2,0,0,1,0,3,2,0,38,0,1,0,0,23,81,119,0,0,1,1,1
4,5,2,27,0,0,0,0,0,0,0,0,0,12,0,0,1,0,15,12,0,0,0,1,1,1
3,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,1,1,1
2,3,5,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0,1,1,1
7,4,4,83,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,34,0,0,0,1,1,1
1,2,8,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,48,0,0,0,1,1,1
3,4,4,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,32,0,0,0,1,1,1
7,4,3,105,1,0,0,0,0,0,2,1,0,2,0,0,0,0,14,14,76,0,0,1,1,1
4,5,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,1,1,1,1
