QueryLength,UrlLength,NumNumericChars,HostnameLength,NumDots,NumDashInHostname,NumDash,NumAmpersand,SubdomainLevel,RandomString,NumQueryComponents,NumPercent,PathLevel,IpAddress,NumUnderscore,Label
0,11,2,11,1,0,0,0,2,0,0,0,1,0,0,1
0,17,13,4,3,0,0,0,1,0,0,0,1,1,0,1
0,22,0,21,2,0,0,0,3,0,0,0,2,0,0,1
106,126,8,14,6,0,1,1,3,0,2,6,3,0,0,1
0,30,2,22,2,0,0,0,3,0,0,0,2,0,0,1
0,33,2,13,2,0,0,0,3,0,0,0,3,0,0,1
0,48,1,20,1,0,0,0,2,0,0,0,5,0,2,1
76,120,12,29,3,1,3,2,4,0,3,0,2,0,0,1
0,62,0,36,6,1,1,0,7,0,0,0,3,0,0,1
0,55,0,24,3,0,0,0,4,0,0,0,4,0,0,1
0,35,1,16,3,0,0,0,4,0,0,0,3,0,0,1
0,20,0,11,1,0,0,0,2,0,0,0,2,0,0,1
0,27,1,16,1,0,0,0,2,0,0,0,2,0,0,1
0,76,4,41,5,3,3,0,6,0,0,0,3,0,0,1
0,32,0,13,1,0,0,0,2,0,0,0,4,0,0,1
0,20,0,19,2,0,0,0,3,0,0,0,2,0,0,1
27,105,0,22,3,1,1,0,3,0,1,0,7,0,0,1
75,104,2,15,7,0,1,1,4,0,2,0,3,0,0,1
0,27,0,11,2,0,0,0,3,0,0,0,3,0,0,1
0,82,4,36,2,0,0,0,3,0,0,2,7,0,0,1
0,76,0,26,5,1,1,0,6,0,0,0,5,0,0,1
54,85,12,17,4,0,0,3,5,0,3,0,3,0,1,1
0,26,3,15,1,0,0,0,2,0,0,0,4,0,0,1
0,64,0,21,3,0,0,0,4,0,0,0,5,0,0,1
0,28,0,12,1,0,0,0,2,0,0,0,4,0,0,1
0,85,0,22,4,1,1,0,5,0,0,0,7,0,0,1
0,42,0,14,2,0,0,0,3,0,0,0,5,0,0,1
59,153,41,14,2,1,1,1,3,1,2,0,6,0,0,1
0,62,0,28,2,0,0,0,3,0,0,0,4,0,0,1
0,33,3,33,3,3,3,0,4,0,0,0,1,0,0,1
0,35,0,14,2,0,0,0,3,0,0,0,5,0,0,1
0,236,153,202,12,2,2,0,13,1,0,0,3,0,0,1
0,48,0,16,2,0,0,0,3,0,0,0,6,0,0,1
164,230,53,23,3,0,0,0,4,0,0,0,4,0,0,1
0,14,10,4,3,0,0,0,1,0,0,0,1,1,0,1
0,45,17,7,1,0,0,0,2,1,0,0,4,0,0,1
7,43,16,4,4,0,0,0,2,0,1,0,3,1,0,1
0,51,18,9,1,0,0,0,2,1,0,0,4,0,0,1
57,130,30,9,4,0,0,4,3,0,2,0,5,0,0,1
0,51,1,34,3,3,3,0,4,0,0,0,3,0,0,1
0,87,5,26,6,0,0,0,7,0,0,0,3,0,0,1
0,21,2,13,2,0,0,0,3,0,0,0,3,0,0,1
209,228,33,17,4,0,4,5,3,0,6,0,2,0,3,1
0,35,0,22,2,0,0,0,3,0,0,0,3,0,0,1
23,84,11,39,7,1,1,1,8,0,2,0,6,0,2,1
0,30,9,12,4,0,0,0,5,0,0,0,3,1,0,1
36,82,18,6,4,0,0,0,3,0,1,0,5,0,1,1
0,115,22,19,4,2,2,0,5,1,0,0,9,0,0,1
0,32,0,15,2,1,1,0,3,0,0,0,4,0,0,1
0,171,47,14,2,0,0,0,3,0,0,0,3,0,0,1
0,19,2,11,1,0,0,0,2,0,0,0,2,0,0,1
154,216,67,11,3,1,2,1,4,1,1,0,7,0,1,1
0,46,0,20,1,0,0,0,2,0,0,0,6,0,0,1
0,27,0,19,2,0,0,0,3,0,0,0,2,0,0,1
0,60,1,38,3,2,2,0,4,0,0,0,6,0,0,1
19,51,1,22,5,0,0,0,4,0,1,0,3,0,0,1
0,43,0,18,3,0,0,0,4,0,0,0,3,0,0,1
0,41,1,16,4,0,0,0,5,0,0,0,5,0,2,1
0,26,12,25,2,0,0,0,3,0,0,0,2,0,0,1
0,20,1,11,1,0,0,0,2,0,0,0,2,0,0,1
0,34,3,17,3,0,0,0,4,0,0,0,2,0,0,1
0,101,7,17,1,0,0,0,2,0,0,0,2,0,0,1
0,15,0,15,2,1,1,0,3,0,0,0,1,0,0,1
0,44,2,11,2,0,0,0,3,0,0,0,2,0,0,1
146,197,48,26,3,1,2,2,4,0,3,0,4,0,4,1
0,214,75,98,11,2,2,1,12,1,0,0,4,0,1,1
165,239,75,13,2,2,2,2,3,1,3,0,6,0,1,1
0,30,0,11,2,0,0,0,3,0,0,0,4,0,0,1
7,53,0,17,2,1,1,0,3,0,1,0,5,0,0,1
0,23,11,12,4,0,0,0,5,0,0,0,2,1,0,1
260,308,30,13,9,0,8,6,5,1,7,1,6,0,1,1
0,33,0,21,1,0,0,0,2,0,0,0,4,0,0,1
49,122,25,30,4,0,0,2,5,1,3,0,4,0,0,1
0,46,0,9,4,0,0,0,5,0,0,0,3,0,0,1
0,46,19,17,1,0,0,0,2,0,0,0,5,0,0,1
29,46,1,12,4,0,0,0,3,0,1,0,3,0,0,1
55,80,16,14,3,1,1,2,3,0,3,0,2,0,0,1
0,32,15,5,3,0,0,0,1,0,0,0,3,1,0,1
0,45,0,9,2,0,0,0,3,0,0,0,7,0,0,1
0,47,4,16,1,0,0,0,2,0,0,0,4,0,0,1
18,85,1,40,6,1,1,2,7,0,2,0,3,0,0,1
0,11,4,11,1,0,0,0,2,0,0,0,1,0,0,1
0,85,18,17,1,0,0,0,2,1,0,0,7,0,0,1
0,34,2,13,1,0,0,0,2,0,0,0,5,0,0,1
0,22,3,14,1,0,0,0,2,0,0,0,2,0,0,1
6,25,1,17,2,0,0,0,3,0,0,0,2,0,0,1
0,33,0,13,2,0,0,0,3,0,0,0,3,0,0,1
0,19,1,13,1,0,0,0,2,0,0,0,2,0,0,1
0,46,0,9,1,1,1,0,2,0,0,0,6,0,0,1
0,20,7,12,1,0,0,0,2,0,0,0,2,0,0,1
0,71,1,21,3,1,1,0,4,0,0,0,8,0,0,1
0,38,0,18,3,0,0,0,4,0,0,0,4,0,0,1
0,50,0,15,4,1,1,0,5,0,0,0,4,0,0,1
0,33,0,14,2,1,1,0,3,0,0,0,3,0,0,1
31,89,0,16,3,1,1,0,3,0,1,0,7,0,0,1
0,31,1,11,2,0,0,0,3,0,0,0,3,0,1,1
0,17,0,10,1,0,0,0,2,0,0,0,3,0,0,1
0,17,2,16,2,1,1,0,3,0,0,0,2,0,0,1
0,25,0,13,2,0,0,0,3,0,0,0,3,0,0,1
0,9,2,9,1,0,0,0,2,0,0,0,1,0,0,1
0,66,0,17,3,0,0,0,4,0,0,0,7,0,0,1
71,100,2,15,7,0,1,1,4,0,2,0,3,0,0,1
0,32,0,16,1,1,1,0,2,0,0,0,3,0,0,1
0,46,0,17,2,1,1,0,3,0,0,0,4,0,0,1
0,20,6,12,1,0,0,0,2,0,0,0,2,0,0,1
0,23,0,11,1,0,0,0,2,0,0,0,4,0,0,1
0,55,0,17,3,0,0,0,4,0,0,0,5,0,0,1
0,155,66,83,9,1,1,0,10,1,0,0,5,0,0,1
14,45,3,20,1,0,0,0,2,0,1,0,3,0,0,1
0,92,5,15,1,0,0,0,2,0,0,0,2,0,0,1
0,22,0,14,2,0,0,0,3,0,0,0,2,0,0,1
0,124,17,57,6,0,0,0,7,1,0,0,5,0,0,1
0,60,1,23,3,1,1,0,4,0,0,0,6,0,0,1
17,75,0,19,5,1,1,0,6,0,1,0,4,0,2,1
3,41,0,18,2,0,0,0,3,0,0,0,4,0,0,1
0,35,0,13,1,0,0,0,2,0,0,0,5,0,0,1
0,59,0,17,4,0,0,0,5,0,0,0,6,0,0,1
46,114,0,44,8,4,4,0,6,0,1,0,2,0,2,1
5,172,14,16,6,1,1,0,7,0,0,0,8,0,0,1
0,33,0,12,2,0,0,0,3,0,0,0,3,0,0,1
14,53,0,23,3,0,1,0,4,0,1,0,3,0,1,1
0,56,18,16,1,0,0,0,2,1,0,0,4,0,0,1
64,165,71,19,3,0,0,0,4,1,0,0,6,0,0,1
64,111,48,18,2,0,0,0,3,1,0,0,4,0,0,1
0,24,1,23,2,0,0,0,3,0,0,0,2,0,0,1
0,36,17,4,4,0,0,0,2,0,0,0,3,1,0,1
0,57,16,26,2,0,0,0,3,0,0,0,5,0,0,1
0,32,0,14,2,0,0,0,3,0,0,0,3,0,0,1
0,18,0,11,2,0,0,0,3,0,0,0,3,0,0,1
0,47,0,22,1,0,0,0,2,0,0,0,6,0,0,1
44,98,57,32,2,0,0,0,3,0,1,0,2,0,0,1
0,120,39,45,4,5,5,0,5,1,0,0,5,0,1,1
11,53,8,5,3,0,0,0,2,0,1,0,4,0,0,1
0,70,45,12,3,0,0,0,4,1,0,0,6,1,0,1
14,92,17,22,2,0,1,0,3,1,1,0,5,0,1,1
0,33,1,13,2,0,0,0,3,0,0,0,3,0,0,1
0,68,2,62,8,1,1,0,9,0,0,0,3,0,0,1
139,220,87,27,2,1,3,1,3,1,2,0,5,0,1,1
0,23,1,22,2,0,0,0,3,0,0,0,2,0,0,1
174,190,22,14,2,0,4,0,3,0,1,0,2,0,1,1
0,24,0,13,2,0,0,0,3,0,0,0,2,0,0,1
0,33,2,14,2,0,0,0,3,0,0,0,4,0,0,1
0,15,0,14,2,0,0,0,3,0,0,0,2,0,0,1
14,53,2,37,7,1,1,0,7,0,0,0,2,0,0,1
152,291,110,15,14,1,2,1,15,1,2,0,3,0,1,1
59,190,41,14,4,1,1,0,5,1,1,0,7,0,0,1
0,33,3,22,2,0,0,0,3,0,0,0,2,0,0,1
0,55,0,11,2,0,0,0,3,0,0,0,9,0,0,1
0,223,14,201,12,0,0,0,13,0,0,0,3,0,0,1
28,62,0,20,3,0,0,0,3,0,1,0,3,0,0,1
0,46,1,13,3,0,0,0,4,0,0,0,5,0,0,1
0,54,4,53,5,0,0,0,6,0,0,0,2,0,0,1
0,121,41,113,11,0,0,0,12,1,0,0,3,0,0,1
0,37,3,19,3,0,0,0,4,0,0,0,3,0,0,1
0,55,1,24,2,1,1,0,3,0,0,0,4,0,0,1
0,137,53,127,13,0,0,0,14,1,0,0,3,0,0,1
0,18,2,10,1,0,0,0,2,0,0,0,3,0,0,1
0,14,0,13,1,0,0,0,2,0,0,0,2,0,0,1
0,32,0,14,2,1,1,0,3,0,0,0,3,0,0,1
0,46,0,28,3,0,0,0,4,0,0,0,3,0,0,1
0,57,0,25,2,0,0,0,3,0,0,0,4,0,0,1
0,45,19,16,2,0,0,0,3,0,0,0,5,0,0,1
12,64,1,45,6,0,0,1,7,0,1,0,3,0,0,1
0,23,0,22,2,0,0,0,3,0,0,0,2,0,0,1
42,79,4,15,2,0,0,0,3,0,1,0,3,0,0,1
0,77,0,30,4,1,1,0,5,0,0,0,3,0,1,1
0,48,0,22,4,1,1,0,5,0,0,0,4,0,0,1
4,48,4,24,4,0,0,0,5,0,0,0,3,0,0,1
0,45,0,23,3,0,0,0,4,0,0,0,4,0,0,1
0,39,0,24,3,0,0,0,4,0,0,0,4,0,0,1
0,104,8,14,2,0,0,0,3,0,0,0,11,0,2,1
0,22,3,13,1,0,0,0,2,0,0,0,2,0,0,1
0,38,0,17,2,0,0,0,3,0,0,0,3,0,1,1
0,141,20,16,4,8,8,0,5,1,0,0,8,0,1,1
0,32,12,31,2,0,0,0,3,0,0,0,2,0,0,1
0,33,0,20,3,0,0,0,4,0,0,0,3,0,0,1
0,27,1,17,1,1,1,0,2,0,0,0,3,0,0,1
0,72,27,14,2,0,0,0,3,1,0,0,7,0,0,1
0,24,0,12,1,0,0,0,2,0,0,0,4,0,0,1
0,19,1,13,2,0,0,0,3,0,0,0,3,0,0,1
0,48,0,14,2,1,1,0,3,0,0,0,4,0,0,1
152,194,81,13,2,0,1,1,3,1,2,0,5,0,1,1
14,92,24,22,2,0,1,0,3,1,1,0,5,0,1,1
0,41,2,17,2,0,0,0,3,0,0,0,4,0,0,1
0,51,1,10,2,0,0,0,3,0,0,0,4,0,3,1
60,79,1,14,5,1,1,0,2,0,1,0,3,0,0,1
0,121,17,15,4,2,2,0,5,1,0,0,10,0,0,1
0,56,8,55,8,2,2,0,9,0,0,0,2,0,0,1
0,30,0,15,2,0,0,0,3,0,0,0,3,0,0,1
7,25,3,16,2,0,0,0,3,0,1,0,2,0,0,1
0,29,0,14,2,0,0,0,3,0,0,0,3,0,0,1
0,55,17,16,1,0,0,0,2,1,0,0,4,0,0,1
0,37,0,12,3,0,0,0,4,0,0,0,3,0,0,1
36,92,14,36,6,1,1,1,7,0,2,0,6,0,3,1
33,122,12,16,3,3,3,0,3,0,1,0,9,0,0,1
75,106,2,16,8,0,1,1,5,0,2,0,3,0,0,1
100,148,39,22,2,0,0,1,3,1,2,0,4,0,1,1
0,19,0,18,1,0,0,0,2,0,0,0,2,0,0,1
153,197,83,15,4,0,0,1,5,1,2,0,4,0,1,1
0,26,0,13,1,1,1,0,2,0,0,0,4,0,0,1
0,45,1,11,2,0,0,0,3,0,0,0,6,0,0,1
36,65,1,15,5,0,0,0,4,0,1,0,3,0,0,1
0,41,0,40,6,0,0,0,7,0,0,0,2,0,0,1
94,117,8,17,6,0,1,1,3,0,2,6,3,0,0,1
0,72,24,14,2,0,0,0,3,1,0,0,7,0,0,1
0,29,0,21,2,0,0,0,3,0,0,0,3,0,0,1
0,72,0,21,3,0,0,0,4,0,0,0,7,0,0,1
0,42,0,29,2,0,0,0,3,0,0,0,3,0,0,1
0,60,23,15,1,0,0,0,2,1,0,0,4,0,0,1
0,53,0,12,2,0,0,0,3,0,0,0,6,0,0,1
40,86,1,15,2,2,3,0,3,0,1,0,5,0,3,1
0,42,0,34,3,0,0,0,4,0,0,0,4,0,0,1
9,40,1,14,3,0,0,0,4,0,1,0,3,0,0,1
0,42,10,13,2,0,0,0,3,0,0,0,3,0,0,1
0,52,0,21,2,0,0,0,3,0,0,0,4,0,0,1
0,25,0,16,1,1,1,0,2,0,0,0,3,0,0,1
0,141,65,17,1,0,0,0,2,1,0,0,6,0,1,1
0,73,3,25,5,0,0,0,6,0,0,0,4,0,0,1
0,28,0,11,1,0,0,0,2,0,0,0,5,0,0,1
50,99,3,23,2,0,0,1,3,0,1,0,3,0,0,1
0,24,3,17,2,0,0,0,3,0,0,0,2,0,0,1
291,371,47,45,3,4,9,2,4,0,3,3,4,0,4,1
0,37,0,27,3,1,1,0,4,0,0,0,2,0,0,1
0,56,0,22,3,0,0,0,4,0,0,0,5,0,0,1
70,112,43,13,2,1,1,0,3,1,1,0,5,0,0,1
0,54,0,13,2,0,0,0,3,0,0,0,6,0,1,1
0,104,18,103,13,0,0,0,14,0,0,0,2,0,0,1
74,123,29,44,4,1,1,1,5,0,2,0,3,0,1,1
0,33,0,13,2,1,1,0,3,0,0,0,5,0,0,1
0,18,5,12,1,0,0,0,2,0,0,0,2,0,0,1
0,39,0,19,1,1,1,0,2,0,0,0,5,0,0,1
0,33,0,13,2,0,0,0,3,0,0,0,5,0,0,1
0,94,20,21,1,0,0,0,2,1,0,0,9,0,0,1
63,86,2,17,5,0,1,0,2,0,1,0,3,0,0,1
0,37,0,36,3,0,0,0,4,0,0,0,2,0,0,1
0,73,27,18,2,0,0,0,3,1,0,0,5,0,0,1
0,60,24,18,1,1,1,0,2,0,0,0,6,0,0,1
0,33,3,13,2,0,0,0,3,0,0,0,3,0,0,1
0,24,3,14,1,0,0,0,2,0,0,0,3,0,0,1
0,31,2,22,1,0,0,0,2,0,0,0,2,0,0,1
0,67,1,27,2,1,1,0,3,0,0,0,5,0,0,1
0,19,0,13,1,0,0,0,2,0,0,0,2,0,0,1
0,41,0,21,1,0,0,0,2,0,0,0,5,0,0,1
0,98,23,11,3,1,1,0,4,1,0,0,8,0,0,1
174,284,84,36,16,4,4,12,5,0,3,0,7,0,0,1
100,158,34,19,5,1,1,1,6,1,2,0,4,0,4,1
0,47,0,22,1,4,4,0,2,0,0,0,4,0,0,1
0,52,1,21,3,2,2,0,4,0,0,0,3,0,0,1
0,28,3,20,2,0,0,0,3,0,0,0,2,0,0,1
0,26,2,18,1,0,0,0,2,0,0,0,2,0,0,1
0,19,0,14,1,0,0,0,2,0,0,0,3,0,0,1
0,33,0,13,2,0,0,0,3,0,0,0,3,0,0,1
0,33,0,18,2,1,1,0,3,0,0,0,3,0,0,1
202,284,59,16,14,3,3,9,3,0,3,0,9,0,0,1
105,134,4,9,2,0,1,3,3,0,1,0,4,0,6,1
0,37,0,20,2,0,0,0,3,0,0,0,4,0,0,1
0,27,0,26,2,2,2,0,3,0,0,0,2,0,0,1
0,25,2,16,2,0,0,0,3,0,0,0,2,0,0,1
0,46,1,23,3,0,0,0,4,0,0,0,4,0,0,1
36,64,1,14,5,0,0,0,4,0,1,0,3,0,0,1
0,52,6,16,2,1,1,0,3,0,0,0,7,0,0,1
0,16,4,12,1,0,0,0,2,0,0,0,2,0,0,1
0,29,3,20,2,1,1,0,3,0,0,0,2,0,0,1
0,50,1,21,4,1,1,0,5,0,0,0,4,0,0,1
0,47,0,17,2,2,2,0,3,0,0,0,3,0,0,1
0,181,25,15,2,4,4,5,3,0,0,0,4,0,1,1
0,52,0,15,2,2,2,0,3,0,0,0,5,0,0,1
53,74,5,12,5,0,0,0,2,0,1,0,3,0,0,1
0,67,2,22,4,0,0,0,5,0,0,1,4,0,0,1
0,26,0,19,1,0,0,0,2,0,0,0,3,0,0,1
0,28,7,27,2,0,0,0,3,0,0,0,2,0,0,1
0,21,3,11,1,0,0,0,2,0,0,0,2,0,0,1
0,37,1,21,1,0,0,0,2,0,0,0,4,0,0,1
0,60,18,15,1,0,0,0,2,1,0,0,4,0,0,1
0,99,21,16,1,1,1,0,2,0,0,0,9,0,0,1
0,72,24,14,2,0,0,0,3,1,0,0,7,0,0,1
0,26,0,19,1,0,0,0,2,0,0,0,3,0,0,1
42,91,4,23,2,0,0,0,3,0,1,0,3,0,0,1
53,77,1,14,6,0,0,0,3,0,1,0,4,0,0,1
0,42,20,13,4,0,0,0,5,0,0,0,3,1,0,1
0,50,12,20,3,0,0,0,4,0,0,0,4,0,0,1
0,46,0,27,6,0,0,0,7,0,0,0,4,0,0,1
0,124,17,46,3,0,0,0,4,0,0,0,2,0,0,1
146,197,48,26,3,1,2,2,4,0,3,0,4,0,4,1
0,16,1,10,1,0,0,0,2,0,0,0,3,0,0,1
71,120,10,17,6,0,0,1,4,0,2,0,5,0,0,1
0,33,0,18,2,1,1,0,3,0,0,0,3,0,0,1
0,22,1,11,1,0,0,0,2,0,0,0,2,0,0,1
153,273,121,66,9,1,1,1,10,1,2,0,4,0,1,1
0,27,1,14,2,0,0,0,3,0,0,0,4,0,0,1
0,24,2,17,1,0,0,0,2,0,0,0,2,0,0,1
0,26,2,25,2,0,0,0,3,0,0,0,2,0,0,1
30,78,0,13,4,0,1,0,4,0,1,0,6,0,0,1
0,29,0,17,2,0,0,0,3,0,0,0,2,0,0,1
0,38,1,22,3,0,0,0,4,0,0,0,3,0,0,1
0,31,1,13,2,0,0,0,3,0,0,0,3,0,0,1
0,45,3,22,4,0,0,0,5,0,0,0,4,0,1,1
0,115,13,5,3,8,8,0,2,0,0,0,6,0,0,1
126,160,19,11,2,0,0,1,3,0,2,0,3,0,1,1
0,31,0,14,1,0,0,0,2,0,0,0,5,0,0,1
0,40,1,21,1,0,0,0,2,0,0,0,5,0,0,1
12,50,2,11,3,1,1,0,4,0,1,0,4,0,0,1
94,234,57,17,3,1,2,1,4,1,2,0,12,0,2,1
0,43,5,18,2,0,0,0,3,0,0,0,5,0,0,1
0,33,0,14,3,0,0,0,4,0,0,0,4,0,0,1
0,53,0,12,1,1,1,0,2,0,0,0,6,0,0,1
0,18,4,18,2,0,0,0,3,0,0,0,1,0,0,1
0,29,0,14,2,0,0,0,3,0,0,0,3,0,0,1
0,43,3,12,3,0,0,0,4,0,0,0,5,0,0,1
68,115,13,12,5,2,4,0,4,0,1,0,6,0,0,1
0,139,22,17,3,1,1,0,4,1,0,0,12,0,1,1
0,58,19,8,1,0,0,0,2,1,0,0,6,0,0,1
0,74,0,23,1,2,2,0,2,0,0,0,7,0,0,1
113,164,80,32,3,2,2,0,4,1,1,0,3,0,0,1
0,26,0,11,1,0,0,0,2,0,0,0,3,0,0,1
0,59,0,18,2,0,0,0,3,0,0,0,6,0,1,1
0,64,21,15,1,0,0,0,2,1,0,0,5,0,0,1
15,52,0,14,2,1,1,0,3,0,1,0,3,0,1,1
0,36,0,28,1,2,2,0,2,0,0,0,3,0,0,1
0,25,0,24,2,0,0,0,3,0,0,0,2,0,0,1
40,57,2,12,3,0,1,1,2,0,2,0,3,0,0,1
0,34,0,11,2,0,0,0,3,0,0,0,4,0,0,1
0,73,18,14,1,0,0,0,2,1,0,0,7,0,0,1
41,110,9,21,6,0,0,3,7,0,2,0,3,0,1,1
0,45,0,16,4,0,0,0,5,0,0,0,4,0,0,1
0,217,67,217,15,8,8,0,16,1,0,0,1,0,0,1
0,95,18,8,2,1,1,0,3,1,0,0,8,0,0,1
0,68,0,18,4,1,1,0,5,0,0,0,7,0,0,1
0,36,0,13,3,0,0,0,4,0,0,0,4,0,1,1
0,52,0,18,1,1,1,0,2,0,0,0,6,0,0,1
0,11,0,5,1,0,0,0,2,0,0,0,2,0,0,1
0,29,1,21,2,0,0,0,3,0,0,0,2,0,0,1
0,54,13,13,5,0,0,0,6,0,0,0,4,1,0,1
0,217,56,169,10,5,5,0,11,1,0,0,5,0,0,1
0,23,4,15,1,0,0,0,2,0,0,0,2,0,0,1
100,158,46,19,5,1,1,1,6,1,2,0,4,0,4,1
66,141,24,17,1,1,1,1,2,1,2,0,5,0,0,1
0,46,0,14,1,0,0,0,2,0,0,0,5,0,0,1
21,35,0,9,3,0,0,0,2,0,0,0,3,0,0,1
7,41,0,22,3,1,1,0,4,0,1,0,3,0,0,1
0,23,4,15,1,0,0,0,2,0,0,0,2,0,0,1
0,15,0,8,1,0,0,0,2,0,0,0,2,0,0,1
0,21,3,14,1,0,0,0,2,0,0,0,2,0,0,1
0,50,0,21,2,0,0,0,3,0,0,0,7,0,0,1
0,71,18,22,1,2,2,0,2,1,0,0,4,0,0,1
34,53,0,12,3,0,0,0,2,0,0,0,2,0,0,1
0,55,0,12,2,0,0,0,3,0,0,0,6,0,0,1
0,33,2,13,2,0,0,0,3,0,0,0,3,0,0,1
157,421,169,162,20,0,0,1,21,1,2,0,4,0,1,1
0,36,0,16,2,0,0,0,3,0,0,0,3,0,0,1
0,26,15,3,4,0,0,0,2,0,0,0,2,1,0,1
0,26,0,17,2,0,0,0,3,0,0,0,2,0,0,1
40,83,1,19,3,0,1,0,4,0,1,0,4,0,3,1
0,161,44,111,11,4,4,0,12,1,0,0,5,0,0,1
0,79,2,13,2,1,1,0,3,0,0,0,7,0,2,1
60,114,1,33,9,0,0,3,8,0,4,0,4,0,0,1
0,49,2,5,1,0,0,0,2,0,0,1,5,0,0,1
0,22,3,14,1,0,0,0,2,0,0,0,2,0,0,1
0,20,4,2,2,0,1,0,1,0,0,0,1,0,0,1
0,72,0,18,3,0,0,0,4,0,0,0,6,0,2,1
0,27,4,16,1,0,0,0,2,0,0,0,2,0,0,1
116,173,4,20,14,0,0,2,7,0,1,4,5,0,0,1
0,37,0,21,6,0,0,0,7,0,0,0,3,0,0,1
23,79,11,36,6,1,1,1,7,0,2,0,6,0,2,1
0,40,0,22,1,0,0,0,2,0,0,0,6,0,0,1
0,54,0,21,2,0,0,0,3,0,0,0,4,0,1,1
0,133,4,28,4,0,0,0,5,0,0,1,4,0,1,1
0,65,0,29,2,1,1,0,3,0,0,0,6,0,0,1
7,39,2,12,2,0,0,0,3,0,1,0,4,0,0,1
17,42,0,20,6,0,0,0,3,0,0,0,3,0,0,1
0,27,2,19,1,0,0,0,2,0,0,0,2,0,0,1
0,33,0,32,5,0,0,0,6,0,0,0,2,0,0,1
0,54,5,22,4,3,3,0,5,0,0,0,3,0,0,1
15,86,13,17,2,0,0,0,3,0,1,0,9,0,1,1
0,41,5,11,1,0,0,0,2,0,0,0,6,0,0,1
7,26,2,14,1,1,1,0,2,0,1,0,3,0,0,1
0,19,4,11,1,0,0,0,2,0,0,0,2,0,0,1
0,31,0,26,1,0,0,0,2,0,0,0,2,0,0,1
0,32,1,22,3,0,0,0,4,0,0,0,2,0,0,1
0,73,0,9,1,0,0,0,2,0,0,0,12,0,0,1
0,39,0,15,3,0,0,0,4,0,0,0,4,0,0,1
0,24,1,23,2,1,1,0,3,0,0,0,2,0,0,1
0,45,0,26,2,0,0,0,3,0,0,0,3,0,0,1
0,69,6,16,3,0,0,0,4,0,0,0,6,0,1,1
0,26,0,25,2,0,0,0,3,0,0,0,2,0,0,1
0,29,4,14,1,0,0,0,2,0,0,0,2,0,0,1
95,155,40,19,5,1,1,1,6,1,2,0,4,0,3,1
291,371,54,45,3,4,4,2,4,0,3,3,4,0,1,1
0,48,0,15,2,0,0,0,3,0,0,0,6,0,0,1
15,36,1,10,2,0,0,0,3,0,1,0,2,0,2,1
0,177,30,128,14,4,4,0,15,1,0,0,3,0,0,1
0,36,5,30,3,1,1,0,4,0,0,0,2,0,0,1
23,64,19,24,9,0,0,0,5,0,0,0,3,0,0,1
0,28,0,17,2,1,1,0,3,0,0,0,3,0,0,1
64,95,0,10,2,0,0,2,3,0,2,0,3,0,3,1
97,126,12,15,7,0,1,1,4,0,2,6,3,0,0,1
0,19,4,10,1,0,0,0,2,0,0,0,2,0,0,1
0,73,0,15,2,0,0,0,3,0,0,0,7,0,0,1
94,173,62,13,3,0,1,1,4,1,2,0,6,0,1,1
0,25,1,18,1,0,0,0,2,0,0,0,2,0,0,1
0,43,0,7,3,1,1,0,4,0,0,0,3,0,1,1
0,24,1,17,1,1,1,0,2,0,0,0,2,0,0,1
0,64,6,17,1,0,0,0,2,0,0,2,7,0,0,1
0,22,5,12,1,0,0,0,2,0,0,0,3,0,0,1
0,53,13,29,4,3,3,0,5,0,0,0,3,0,1,1
26,95,1,42,6,1,1,2,7,0,2,0,3,0,0,1
96,132,4,16,2,0,1,2,3,0,1,0,3,0,8,1
35,63,6,17,3,0,0,0,4,0,1,0,2,0,1,1
0,87,17,9,1,0,0,0,2,1,0,0,9,0,0,1
0,46,27,16,1,0,0,0,2,0,0,0,4,0,0,1
52,138,10,23,5,1,1,2,6,0,3,0,4,0,4,1
0,30,2,30,2,0,0,0,3,0,0,0,1,0,0,1
0,71,0,19,3,2,2,0,4,0,0,0,8,0,0,1
0,50,0,13,3,1,1,0,4,0,0,0,6,0,0,1
23,37,0,9,3,0,0,0,2,0,0,0,3,0,0,1
0,22,0,17,1,0,0,0,2,0,0,0,3,0,0,1
0,13,9,4,3,0,0,0,1,0,0,0,1,1,0,1
0,41,0,11,2,1,1,0,3,0,0,0,4,0,0,1
0,20,6,13,1,0,0,0,2,0,0,0,2,0,0,1
0,93,15,92,6,4,4,0,7,1,0,0,2,0,0,1
0,39,0,19,2,0,0,0,3,0,0,0,4,0,0,1
0,58,0,21,3,0,0,0,4,0,0,0,6,0,0,1
83,191,30,96,7,10,10,0,8,0,1,0,2,0,0,1
0,27,16,4,3,0,0,0,1,0,0,0,2,1,0,1
0,48,0,22,4,1,1,0,5,0,0,0,3,0,1,1
0,17,1,10,2,0,0,0,3,0,0,0,2,0,0,1
0,22,0,21,1,0,0,0,2,0,0,0,2,0,0,1
0,31,0,15,2,0,0,0,3,0,0,0,3,0,0,1
0,34,0,24,3,0,0,0,4,0,0,0,3,0,0,1
0,168,68,9,5,4,4,0,6,1,0,0,4,0,0,1
0,44,0,22,1,1,1,0,2,0,0,0,3,0,0,1
0,52,0,14,2,0,0,0,3,0,0,0,6,0,0,1
0,33,2,13,2,0,0,0,3,0,0,0,3,0,0,1
0,17,0,10,1,0,0,0,2,0,0,0,3,0,0,1
